external_id,path,content,tags,disposition,severity,status,category,mitre_tactic,mitre_technique,first_seen,detected_at,region,data_source,escalation_tier,analyst,threat_actor,campaign_id,src_ip,dst_host,affected_user,ioc_hash,ioc_domain,cve_id,fp_cause,benign_cause,closure_reason,asset_criticality,confidence,cvss_score,alert_count,sla_met,ttd_minutes,ttr_minutes
INC0000585,root.soc.c2_beaconing.y2024.inc_585,"[INC0000585] [P4] Attivita' reale ma autorizzata, confermata col business owner",soc|incident|c2_beaconing|P4|benign_true_positive|mitre_command_and_control,benign_true_positive,P4,closed_benign,c2_beaconing,Command and Control,T1090.003,2024-02-29T22:49:23Z,2024-03-03T18:15:23Z,mea,Cisco Umbrella,L3,ir.lead,n/a,,166.0.175.132,HV-593,giulia.bianchi,,,,,authorized_activity,"attivita' reale ma autorizzata, chiusa benigna",medium,high,6.2,1,true,4046,1152
INC0000586,root.soc.web_attack.y2025.inc_586,"[INC0000586] [P3] SQL injection time-based su ms-auth-620.cn (param id) da 192.168.244.66; WAF bypassato, dump tabella utenti.",soc|incident|web_attack|P3|true_positive|mitre_initial_access|actor_cl0p|cve-2024-1709,true_positive,P3,resolved,web_attack,Initial Access,T1190,2025-09-16T00:01:48Z,2025-09-16T01:24:48Z,mea,AWS WAF,L1,analyst.romano,Cl0p,,192.168.244.66,WKS-508,valeria.gallo,,,CVE-2024-1709,,,incidente confermato,high,low,5.9,1,true,83,384
INC0000587,root.soc.brute_force.y2024.inc_587,"[INC0000587] [P3] RDP brute-force su K8S-141 da 41.95.246.41: 301 tentativi, 1 successo su svc_deploy.",soc|incident|brute_force|P3|true_positive|mitre_credential_access|actor_scattered_spider,true_positive,P3,resolved,brute_force,Credential Access,T1110.003,2024-12-03T17:34:29Z,2024-12-03T17:42:29Z,mea,Okta,L1,analyst.romano,Scattered Spider,,41.95.246.41,NAS-711,svc_deploy,,,,,,incidente confermato,medium,high,2.1,1,true,8,384
INC0000588,root.soc.brute_force.y2024.inc_588,"[INC0000588] [P4] RDP brute-force su K8S-320 da 10.10.21.136: 274 tentativi, 1 successo su svc_backup.",soc|incident|brute_force|P4|true_positive|mitre_credential_access|actor_royal,true_positive,P4,resolved,brute_force,Credential Access,T1110.004,2024-10-16T22:45:28Z,2024-10-16T22:48:28Z,mea,Microsoft Sentinel,L1,analyst.santoro,Royal,,10.10.21.136,DB-135,svc_backup,,,,,,incidente confermato,medium,low,4.6,1,false,3,4320
INC0000589,root.soc.phishing.y2023.inc_589,[INC0000589] [P4] Attivita' di penetration test / red-team pianificata e autorizzata (rules of engagement attive),soc|incident|phishing|P4|false_positive|mitre_initial_access|fp_pentest_redteam,false_positive,P4,closed_false_positive,phishing,Initial Access,T1566.003,2023-07-30T17:40:42Z,2023-07-30T18:35:42Z,eu_west,Microsoft Defender for Office365,L1,analyst.santoro,n/a,,10.20.250.87,MAIL-104,sara.ricci,,,,pentest_redteam,,"triage: falso positivo, regola tunata",high,high,3.1,1,true,55,864
INC0000590,root.soc.valid_accounts.y2024.inc_590,[INC0000590] [P3] Errore Geo-IP: egress da VPN aziendale ha generato un falso 'impossible travel' per antonio.esposito,soc|incident|valid_accounts|P3|false_positive|mitre_initial_access|fp_geoip_vpn|cve-2024-21887,false_positive,P3,closed_false_positive,valid_accounts,Initial Access,T1078.004,2024-11-02T05:57:53Z,2024-11-02T07:53:53Z,eu_north,Microsoft Sentinel,L1,analyst.romano,n/a,,129.160.43.150,SRV-933,antonio.esposito,,,CVE-2024-21887,geoip_vpn,,"triage: falso positivo, regola tunata",high,medium,6.1,1,false,116,864
INC0000591,root.soc.c2_beaconing.y2025.inc_591,[INC0000591] [P4] Alert duplicato dello stesso evento su MAIL-363 (148.11.162.182); correlato a un caso gia' aperto.,soc|incident|c2_beaconing|P4|duplicate|mitre_command_and_control,duplicate,P4,closed_duplicate,c2_beaconing,Command and Control,T1071.001,2025-05-19T08:18:04Z,2025-05-22T09:31:04Z,us_east,Cisco Umbrella,L1,analyst.caputo,n/a,,148.11.162.182,MAIL-363,valeria.gallo,,,,,,duplicato di alert correlato,medium,high,6.2,1,true,4393,1152
INC0000592,root.soc.valid_accounts.y2023.inc_592,"[INC0000592] [P4] Accesso VPN come marco.lombardi da 199.65.67.105; credenziali da leak esterno, pivot verso HV-746.",soc|incident|valid_accounts|P4|true_positive|mitre_initial_access|actor_cl0p,true_positive,P4,resolved,valid_accounts,Initial Access,T1078.004,2023-10-05T22:20:08Z,2023-10-06T00:34:08Z,us_east,Okta,L2,l2.greco,Cl0p,,199.65.67.105,HV-746,marco.lombardi,,,,,,incidente confermato,medium,medium,2.9,1,true,134,864
INC0000593,root.soc.brute_force.y2023.inc_593,"[INC0000593] [P3] Attivita' reale ma autorizzata, confermata col business owner",soc|incident|brute_force|P3|benign_true_positive|mitre_credential_access,benign_true_positive,P3,closed_benign,brute_force,Credential Access,T1110.004,2023-03-20T08:14:13Z,2023-03-20T08:54:13Z,us_west,Microsoft Sentinel,L1,analyst.vitale,n/a,,172.16.22.213,JMP-232,davide.conti,,,,,authorized_activity,"attivita' reale ma autorizzata, chiusa benigna",critical,medium,4.0,1,true,40,288
INC0000594,root.soc.persistence.y2024.inc_594,[INC0000594] [P2] Alert duplicato dello stesso evento su K8S-871 (10.20.231.186); correlato a un caso gia' aperto.,soc|incident|persistence|P2|duplicate|mitre_persistence|cve-2023-23397,duplicate,P2,closed_duplicate,persistence,Persistence,T1505.003,2024-06-08T08:22:15Z,2024-06-10T10:39:15Z,apac,CrowdStrike Falcon,L1,analyst.santoro,n/a,,10.20.231.186,K8S-871,davide.conti,,,CVE-2023-23397,,,duplicato di alert correlato,low,medium,6.1,1,true,3017,60
INC0000595,root.soc.ddos.y2023.inc_595,[INC0000595] [P3] Alert duplicato dello stesso evento su VPN-514 (172.16.237.119); correlato a un caso gia' aperto.,soc|incident|ddos|P3|duplicate|mitre_impact,duplicate,P3,closed_duplicate,ddos,Impact,T1499.002,2023-06-18T15:51:21Z,2023-06-18T18:50:21Z,us_east,Arbor/Netscout,L1,analyst.santoro,n/a,,172.16.237.119,NAS-270,stefano.costa,,,,,,duplicato di alert correlato,medium,low,5.2,1,false,179,864
INC0000596,root.soc.recon_scanning.y2025.inc_596,"[INC0000596] [P3] Port scan da 172.16.231.233 verso 172.16.40.0/24: 292 porte TCP sondate in 142 min, pattern SYN tipico di Nmap.",soc|incident|recon_scanning|P3|true_positive|mitre_reconnaissance|actor_akira,true_positive,P3,resolved,recon_scanning,Reconnaissance,T1595.002,2025-08-19T06:37:53Z,2025-08-19T08:12:53Z,us_east,Suricata IDS,L1,analyst.caputo,Akira,,172.16.231.233,WKS-273,marco.lombardi,,,,,,incidente confermato,low,medium,4.9,1,true,95,192
INC0000597,root.soc.insider_threat.y2023.inc_597,[INC0000597] [P2] Cambio ruolo/onboarding di svc_scan: accesso a risorse nuove interpretato come anomalia UEBA,soc|incident|insider_threat|P2|false_positive|mitre_collection|fp_new_role,false_positive,P2,closed_false_positive,insider_threat,Collection,T1078,2023-02-28T19:40:38Z,2023-03-20T22:57:38Z,eu_south,Exabeam,L1,analyst.ferretti,n/a,,221.49.155.136,JMP-382,svc_scan,,,,new_role,,"triage: falso positivo, regola tunata",medium,medium,8.0,1,false,28997,360
INC0000598,root.soc.resource_dev.y2024.inc_598,"[INC0000598] [P4] Dominio look-alike sharepoint-doc-3159.net registrato di recente, infrastruttura riconducibile a Cl0p.",soc|incident|resource_dev|P4|true_positive|mitre_resource_development|actor_cl0p,true_positive,P4,resolved,resource_dev,Resource Development,T1588.002,2024-11-04T16:28:04Z,2024-11-04T18:51:04Z,apac,Anomali,L1,analyst.romano,Cl0p,,216.148.106.99,K8S-907,paolo.romano,,sharepoint-doc-3159.net,,,,incidente confermato,medium,high,3.3,1,false,143,1872
INC0000599,root.soc.defense_evasion.y2025.inc_599,[INC0000599] [P3] L'EDR ha gia' messo in quarantena: alert correlato di un secondo tool sullo stesso evento gia' gestito su K8S-604,soc|incident|defense_evasion|P3|false_positive|mitre_defense_evasion|fp_av_quarantine,false_positive,P3,closed_false_positive,defense_evasion,Defense Evasion,T1070.001,2025-06-14T08:26:40Z,2025-06-14T11:17:40Z,apac,CrowdStrike Falcon,L1,analyst.vitale,n/a,,173.75.106.153,K8S-604,paolo.romano,,,,av_quarantine,,"triage: falso positivo, regola tunata",high,medium,4.7,1,true,171,384
INC0000600,root.soc.phishing.y2025.inc_600,[INC0000600] [P4] Spear-phishing a svc_scan con allegato 05b0395c413624d4ced52fc3c5d175e925c0344b54330c4880ce842b32dde3a0 dal dominio telemetry-srv-8654.ru; macro VBA che lancia PowerShell su MAIL-842.,soc|incident|phishing|P4|true_positive|mitre_initial_access|actor_ta505,true_positive,P4,resolved,phishing,Initial Access,T1566.003,2025-07-14T19:19:08Z,2025-07-14T21:49:08Z,latam,Mimecast,L1,analyst.de_luca,TA505,,181.45.116.24,MAIL-842,svc_scan,05b0395c413624d4ced52fc3c5d175e925c0344b54330c4880ce842b32dde3a0,telemetry-srv-8654.ru,,,,incidente confermato,low,high,3.3,1,false,150,1872
INC0000601,root.soc.recon_scanning.y2024.inc_601,[INC0000601] [P4] Alert duplicato dello stesso evento su WKS-314 (203.202.172.152); correlato a un caso gia' aperto.,soc|incident|recon_scanning|P4|duplicate|mitre_reconnaissance,duplicate,P4,closed_duplicate,recon_scanning,Reconnaissance,T1595.002,2024-12-17T14:28:51Z,2024-12-17T15:00:51Z,eu_north,Palo Alto Firewall,L1,analyst.vitale,n/a,,203.202.172.152,WKS-314,svc_iis,,,,,,duplicato di alert correlato,low,medium,5.1,1,true,32,1152
INC0000602,root.soc.malware_execution.y2023.inc_602,[INC0000602] [P3] Attivita' di penetration test / red-team pianificata e autorizzata (rules of engagement attive),soc|incident|malware_execution|P3|false_positive|mitre_execution|fp_pentest_redteam,false_positive,P3,closed_false_positive,malware_execution,Execution,T1053.005,2023-08-28T15:26:04Z,2023-08-28T17:02:04Z,eu_north,Trellix EDR,L1,analyst.vitale,n/a,,219.55.16.188,NAS-327,luca.ferrari,,,,pentest_redteam,,"triage: falso positivo, regola tunata",medium,high,4.7,1,false,96,2880
INC0000603,root.soc.defense_evasion.y2023.inc_603,[INC0000603] [P4] Tamper protection Defender disabilitata su MAIL-766 da processo malevolo; log 4688 alterati.,soc|incident|defense_evasion|P4|true_positive|mitre_defense_evasion|actor_ta505,true_positive,P4,resolved,defense_evasion,Defense Evasion,T1070.001,2023-10-03T16:46:27Z,2023-10-03T17:14:27Z,apac,CrowdStrike Falcon,L1,analyst.romano,TA505,,10.10.25.111,MAIL-766,sara.ricci,,,,,,incidente confermato,critical,medium,3.7,1,true,28,1152
INC0000604,root.soc.recon_scanning.y2025.inc_604,[INC0000604] [P3] Scanning reale ma AUTORIZZATO: il team di rete ha eseguito nmap da 32.127.250.14 per inventory asset,soc|incident|recon_scanning|P3|benign_true_positive|mitre_reconnaissance,benign_true_positive,P3,closed_benign,recon_scanning,Reconnaissance,T1595.001,2025-06-07T19:21:39Z,2025-06-07T20:33:39Z,eu_south,Palo Alto Firewall,L1,analyst.ferretti,n/a,,32.127.250.14,WKS-864,marco.lombardi,,,,,net_team_nmap,"attivita' reale ma autorizzata, chiusa benigna",low,high,2.4,1,true,72,288
INC0000605,root.soc.credential_theft.y2023.inc_605,[INC0000605] [P2] Dump LSASS via Mimikatz su FS-748 (paolo.romano); estratti 383 hash NTLM incl. 1 Domain Admin.,soc|incident|credential_theft|P2|true_positive|mitre_credential_access|actor_lockbit,true_positive,P2,contained,credential_theft,Credential Access,T1558.003,2023-05-21T09:03:43Z,2023-05-24T11:59:43Z,us_east,CrowdStrike Falcon,L2,l2.greco,LockBit,,184.63.1.195,FS-748,paolo.romano,b33b3c76f1cf45ed7019b10fe81fb483649048d1923e993c9b97f57760b13b0f,,,,,incidente confermato,high,high,5.7,1,false,4496,78
INC0000606,root.soc.phishing.y2023.inc_606,"[INC0000606] [P3] Attivita' reale ma autorizzata, confermata col business owner",soc|incident|phishing|P3|benign_true_positive|mitre_initial_access,benign_true_positive,P3,closed_benign,phishing,Initial Access,T1566.001,2023-04-27T15:14:42Z,2023-04-27T16:34:42Z,eu_west,Microsoft Defender for Office365,L1,analyst.moretti,n/a,,159.16.250.233,WEB-670,paolo.romano,,,,,authorized_activity,"attivita' reale ma autorizzata, chiusa benigna",low,medium,2.5,1,true,80,384
INC0000607,root.soc.brute_force.y2024.inc_607,"[INC0000607] [P4] RDP brute-force su DB-301 da 90.93.77.58: 209 tentativi, 1 successo su stefano.costa.",soc|incident|brute_force|P4|true_positive|mitre_credential_access|actor_conti,true_positive,P4,resolved,brute_force,Credential Access,T1110.001,2024-07-05T15:24:50Z,2024-07-05T17:58:50Z,mea,Microsoft Sentinel,L1,analyst.romano,Conti,,90.93.77.58,MAIL-396,stefano.costa,,,,,,incidente confermato,low,medium,3.5,1,false,154,8640
INC0000608,root.soc.credential_theft.y2023.inc_608,[INC0000608] [P3] Attivita' di penetration test / red-team pianificata e autorizzata (rules of engagement attive),soc|incident|credential_theft|P3|false_positive|mitre_credential_access|fp_pentest_redteam,false_positive,P3,closed_false_positive,credential_theft,Credential Access,T1003.002,2023-01-21T06:56:51Z,2023-01-22T16:44:51Z,latam,Sysmon/Splunk,L1,analyst.gallo,n/a,,192.168.49.215,JMP-848,mario.rossi,,,,pentest_redteam,,"triage: falso positivo, regola tunata",high,high,2.8,1,true,2028,288
INC0000609,root.soc.credential_theft.y2023.inc_609,[INC0000609] [P2] Accesso massivo a credenziali dal password manager aziendale (CyberArk/1Password) da parte di marco.lombardi,soc|incident|credential_theft|P2|false_positive|mitre_credential_access|fp_password_manager,false_positive,P2,closed_false_positive,credential_theft,Credential Access,T1558.003,2023-01-20T19:22:33Z,2023-01-22T16:41:33Z,eu_south,CrowdStrike Falcon,L1,analyst.ferretti,n/a,,192.168.49.245,DC-536,marco.lombardi,,,,password_manager,,"triage: falso positivo, regola tunata",low,medium,7.3,1,false,2719,180
INC0000610,root.soc.credential_theft.y2023.inc_610,[INC0000610] [P3] Errore Geo-IP: egress da VPN aziendale ha generato un falso 'impossible travel' per chiara.greco,soc|incident|credential_theft|P3|false_positive|mitre_credential_access|fp_geoip_vpn,false_positive,P3,closed_false_positive,credential_theft,Credential Access,T1558.003,2023-01-20T19:49:53Z,2023-01-22T16:52:53Z,latam,Defender for Identity,L1,analyst.gallo,n/a,,192.168.49.154,JMP-186,chiara.greco,,,,geoip_vpn,,"triage: falso positivo, regola tunata",high,low,4.6,1,false,2703,2880
INC0000611,root.soc.credential_theft.y2023.inc_611,[INC0000611] [P4] Accesso massivo a credenziali dal password manager aziendale (CyberArk/1Password) da parte di giulia.bianchi,soc|incident|credential_theft|P4|false_positive|mitre_credential_access|fp_password_manager,false_positive,P4,closed_false_positive,credential_theft,Credential Access,T1558.003,2023-01-21T18:09:22Z,2023-01-22T16:45:22Z,eu_west,Defender for Identity,L1,analyst.vitale,n/a,,192.168.49.167,K8S-384,giulia.bianchi,,,,password_manager,,"triage: falso positivo, regola tunata",low,medium,4.0,1,true,1356,1440
INC0000612,root.soc.credential_theft.y2023.inc_612,[INC0000612] [P4] Alert duplicato dello stesso evento su WKS-441 (192.168.49.34); correlato a un caso gia' aperto.,soc|incident|credential_theft|P4|duplicate|mitre_credential_access,duplicate,P4,closed_duplicate,credential_theft,Credential Access,T1003.001,2023-01-19T11:11:18Z,2023-01-22T16:41:18Z,eu_north,CrowdStrike Falcon,L1,analyst.vitale,n/a,,192.168.49.34,WKS-441,svc_deploy,,,,,,duplicato di alert correlato,medium,low,5.6,1,false,4650,2592
INC0000613,root.soc.credential_theft.y2023.inc_613,[INC0000613] [P4] Accesso massivo a credenziali dal password manager aziendale (CyberArk/1Password) da parte di valeria.gallo,soc|incident|credential_theft|P4|false_positive|mitre_credential_access|fp_password_manager,false_positive,P4,closed_false_positive,credential_theft,Credential Access,T1003.002,2023-01-22T14:54:02Z,2023-01-22T16:41:02Z,eu_west,CrowdStrike Falcon,L1,analyst.caputo,n/a,,192.168.49.167,DB-455,valeria.gallo,,,,password_manager,,"triage: falso positivo, regola tunata",medium,medium,3.0,1,false,107,8640
INC0000614,root.soc.credential_theft.y2023.inc_614,[INC0000614] [P4] Accesso massivo a credenziali dal password manager aziendale (CyberArk/1Password) da parte di marco.lombardi,soc|incident|credential_theft|P4|false_positive|mitre_credential_access|fp_password_manager,false_positive,P4,closed_false_positive,credential_theft,Credential Access,T1003.001,2023-01-17T20:31:26Z,2023-01-22T16:44:26Z,latam,Sysmon/Splunk,L1,analyst.caputo,n/a,,192.168.49.112,DB-355,marco.lombardi,,,,password_manager,,"triage: falso positivo, regola tunata",low,medium,6.3,1,true,6973,864
INC0000615,root.soc.credential_theft.y2023.inc_615,[INC0000615] [P1] Alert duplicato dello stesso evento su WEB-962 (192.168.49.40); correlato a un caso gia' aperto.,soc|incident|credential_theft|P1|duplicate|mitre_credential_access,duplicate,P1,closed_duplicate,credential_theft,Credential Access,T1003.001,2023-01-20T07:02:51Z,2023-01-22T16:40:51Z,eu_south,Defender for Identity,L1,analyst.de_luca,n/a,,192.168.49.40,WEB-962,chiara.greco,,,,,,duplicato di alert correlato,medium,medium,7.7,1,true,3458,9
INC0000616,root.soc.credential_theft.y2023.inc_616,[INC0000616] [P4] Alert duplicato dello stesso evento su JMP-577 (192.168.49.107); correlato a un caso gia' aperto.,soc|incident|credential_theft|P4|duplicate|mitre_credential_access,duplicate,P4,closed_duplicate,credential_theft,Credential Access,T1558.003,2023-01-20T21:06:05Z,2023-01-22T16:45:05Z,eu_north,Defender for Identity,L1,analyst.de_luca,n/a,,192.168.49.107,JMP-577,chiara.greco,,,,,,duplicato di alert correlato,high,medium,4.1,1,true,2619,576
INC0000617,root.soc.credential_theft.y2023.inc_617,[INC0000617] [P1] Alert duplicato dello stesso evento su DB-925 (192.168.49.146); correlato a un caso gia' aperto.,soc|incident|credential_theft|P1|duplicate|mitre_credential_access,duplicate,P1,closed_duplicate,credential_theft,Credential Access,T1003.006,2023-01-19T11:19:46Z,2023-01-22T16:49:46Z,us_east,CrowdStrike Falcon,L1,analyst.moretti,n/a,,192.168.49.146,DB-925,paolo.romano,,,,,,duplicato di alert correlato,high,high,9.7,1,true,4650,9
INC0000618,root.soc.credential_theft.y2023.inc_618,[INC0000618] [P3] Alert duplicato dello stesso evento su DC-147 (192.168.49.147); correlato a un caso gia' aperto.,soc|incident|credential_theft|P3|duplicate|mitre_credential_access,duplicate,P3,closed_duplicate,credential_theft,Credential Access,T1003.006,2023-01-21T11:15:24Z,2023-01-22T16:38:24Z,us_east,CrowdStrike Falcon,L1,analyst.santoro,n/a,,192.168.49.147,DC-147,svc_sql,,,,,,duplicato di alert correlato,high,medium,5.4,1,false,1763,2880
INC0000619,root.soc.credential_theft.y2023.inc_619,[INC0000619] [P2] Errore Geo-IP: egress da VPN aziendale ha generato un falso 'impossible travel' per paolo.romano,soc|incident|credential_theft|P2|false_positive|mitre_credential_access|fp_geoip_vpn,false_positive,P2,closed_false_positive,credential_theft,Credential Access,T1003.006,2023-01-18T18:31:43Z,2023-01-22T16:39:43Z,eu_west,CrowdStrike Falcon,L1,analyst.de_luca,n/a,,192.168.49.236,NAS-733,paolo.romano,,,,geoip_vpn,,"triage: falso positivo, regola tunata",high,medium,4.7,1,true,5648,60
INC0000620,root.soc.credential_theft.y2023.inc_620,[INC0000620] [P3] Attivita' di penetration test / red-team pianificata e autorizzata (rules of engagement attive),soc|incident|credential_theft|P3|false_positive|mitre_credential_access|fp_pentest_redteam,false_positive,P3,closed_false_positive,credential_theft,Credential Access,T1558.003,2023-01-19T16:54:43Z,2023-01-22T16:41:43Z,apac,Sysmon/Splunk,L1,analyst.vitale,n/a,,192.168.49.84,WEB-820,mario.rossi,,,,pentest_redteam,,"triage: falso positivo, regola tunata",low,high,3.2,1,true,4307,192
INC0000621,root.soc.credential_theft.y2023.inc_621,[INC0000621] [P4] Alert duplicato dello stesso evento su K8S-586 (192.168.49.214); correlato a un caso gia' aperto.,soc|incident|credential_theft|P4|duplicate|mitre_credential_access,duplicate,P4,closed_duplicate,credential_theft,Credential Access,T1003.006,2023-01-18T13:11:53Z,2023-01-22T16:49:53Z,eu_north,Defender for Identity,L1,analyst.gallo,n/a,,192.168.49.214,K8S-586,mario.rossi,,,,,,duplicato di alert correlato,medium,high,2.8,1,false,5978,8640
